category_id,comment_count,comments_disabled,days_since_publication,has_description,is_successful,is_sucessfull,likes_ratio,progress,publish_time,ratings_disabled,tags_quantity,title_size,video_error_or_removed
1,2638,False,8,True,False,,0.9405973268797095,264489,2017-11-29,False,25,91,False
4,2780,False,5,True,False,,0.9574348659899902,66358,2018-04-29,False,12,42,False
2,162,False,6,True,False,,0.8490127758420442,4946,2017-11-28,False,30,54,False
4,6,False,3,True,False,,0.8666666666666667,10120,2017-12-14,False,10,34,False
2,6011,False,17,True,True,,0.9549806155550281,179064,2018-04-29,False,27,64,False
2,105,False,5,True,False,,0.984212900315742,5090,2017-12-14,False,16,47,False
1,70,False,5,True,False,,0.9869513641755635,2385,2017-11-17,False,4,32,False
2,37,False,8,True,False,,0.9860279441117764,1147,2018-02-20,False,11,29,False
3,5397,False,1,True,False,,0.7426196131659315,437979,2017-12-07,False,37,49,False
2,236,False,5,True,False,,0.9793076004775169,10279,2018-01-31,False,19,50,False
0,157,False,9,True,False,,0.9796526054590571,22591,2017-12-12,False,1,43,False
2,1085,False,6,True,False,,0.9666735952331462,89958,2018-05-07,False,30,93,False
3,1471,False,13,True,False,,0.9752544263209257,16340,2018-03-20,False,18,50,False
3,157,False,2,True,False,,0.8842592592592593,6186,2018-02-28,False,11,80,False
4,7155,False,16,True,True,,0.9702678563207278,39892,2018-03-22,False,35,60,False
2,8300,False,6,True,False,,0.8180960789822209,127061,2018-01-21,False,9,29,False
3,1058,False,6,True,False,,0.992139051445541,22713,2018-01-29,False,10,41,False
2,59,False,8,True,False,,0.962280701754386,10115,2017-12-12,False,42,28,False
2,0,True,10,True,True,,0.8926136654877236,142833,2017-12-25,False,1,36,False
4,2645,False,15,True,False,,0.9802553480146329,38500,2018-02-27,False,15,47,False
2,2670,False,8,True,False,,0.9791280777049921,126255,2018-01-31,False,24,43,False
1,54873,False,1,True,True,,0.9950250494583294,4321512,2018-03-22,False,8,32,False
2,635,False,9,True,False,,0.9374493106244931,66058,2017-12-29,False,9,52,False
0,6149,False,16,True,False,,0.978478144989339,39971,2018-05-29,False,14,47,False
2,32,False,9,True,False,,0.9594356261022927,16004,2018-02-11,False,1,60,False
0,14381,False,7,True,True,,0.9814643061107938,735291,2018-01-20,False,5,27,False
1,4666,False,13,True,True,,0.9756419486441085,342094,2017-12-21,False,33,78,False
4,12654,False,7,True,True,,0.4826041462298084,326951,2017-11-14,False,6,43,False
1,446,False,8,True,False,,0.9863542254846602,20750,2017-11-21,False,5,64,False
1,3623,False,6,True,True,,0.9845460399227302,645358,2017-11-23,False,22,91,False
3,2766,False,6,True,False,,0.960624493106245,41186,2018-01-23,False,36,16,False
2,10306,False,8,True,False,,0.9729809555314021,78452,2017-12-29,False,16,84,False
1,46906,False,7,True,False,,0.8402259899498599,154681,2018-01-18,False,22,53,False
2,1657,False,8,True,False,,0.9929248064148422,10558,2017-12-19,False,16,26,False
4,4,False,1037,True,False,,0.9947916666666666,180,2015-03-29,False,1,27,False
3,24,False,6,True,False,,0.9012345679012346,743,2018-01-26,False,20,78,False
2,439,False,1,True,False,,0.9768098159509202,827210,2018-04-17,False,35,64,False
3,600,False,1,True,False,,0.48582230623818523,41264,2018-01-08,False,5,69,False
1,85709,False,18,True,True,,0.9750808311017697,2099592,2018-04-12,False,4,30,False
2,50,False,6,True,False,,0.907608695652174,4739,2017-11-27,False,19,27,False
1,13467,False,12,True,True,,0.9876646621116566,221533,2018-03-26,False,2,39,False
4,332,False,5,True,False,,0.9833646364368125,10927,2018-01-04,False,10,63,False
4,6031,False,19,True,True,,0.9681323390760264,238999,2018-03-31,False,16,59,False
2,320194,False,9,True,True,,0.9523564750407776,2092854,2018-06-05,False,29,11,False
4,345,False,7,True,False,,0.977731384829506,4611,2017-11-29,False,22,35,False
4,0,True,10,True,True,,0.7142651218940882,96794,2018-06-04,False,21,43,False
4,589,False,7,True,False,,0.9032025908600216,1293,2018-02-13,False,25,75,False
0,52,False,7,True,False,,0.9584,351,2017-11-30,False,17,29,False
1,117897,False,6,True,True,,0.9973477702129987,582949,2018-01-23,False,8,43,False
4,325,False,6,True,False,,0.9686868686868687,14709,2018-02-05,False,2,74,False
1,4966,False,18,True,True,,0.9664786552418934,339615,2018-04-03,False,20,41,False
3,0,True,7,True,False,,0.7651331719128329,4292,2018-02-15,False,32,78,False
0,711,False,8,True,False,,0.79875,34941,2017-11-22,False,24,59,False
1,4079,False,18,True,True,,0.9557319622577547,446614,2018-04-05,False,10,44,False
2,825,False,6,True,False,,0.9810400866738895,4683,2017-12-03,False,23,60,False
2,0,False,24,True,False,,1.0,40,2017-10-27,False,6,39,False
4,14643,False,4,True,True,,0.9771909540766777,478750,2018-02-25,False,21,30,False
2,7050,False,7,True,True,,0.9661489380945725,339186,2017-11-25,False,18,36,False
2,61,False,16,True,False,,0.9263565891472868,116,2017-12-22,False,34,45,False
2,11805,False,7,True,True,,0.9863198458574182,230310,2017-12-08,False,11,32,False
2,1206,False,3,True,False,,0.9878388932277139,197623,2018-03-28,False,1,52,False
4,636,False,4,True,False,,0.7471855902219363,45595,2017-11-12,False,35,67,False
2,1566,False,1,True,False,,0.7802565099106101,783794,2018-01-03,False,30,55,False
4,634,False,2,True,False,,0.6190365910143585,45069,2017-11-29,False,34,44,False
2,1749,False,8,True,False,,0.9800697149887225,34238,2018-02-19,False,3,17,False
2,25241,False,6,True,True,,0.9463268027269404,385422,2018-04-01,False,25,23,False
2,538,False,6,True,False,,0.9804794028993828,9018,2017-12-16,False,37,29,False
2,2561,False,14,True,False,,0.9797447509263071,25758,2018-04-30,False,40,93,False
2,27434,False,12,True,True,,0.966130234597676,156215,2017-12-23,False,30,73,False
4,1,False,11,True,False,,1.0,80,2018-01-25,False,6,23,False
4,2505,False,1,True,False,,0.9601047250966214,812832,2018-06-13,False,31,94,False
2,16980,False,8,True,False,,0.9299656215363228,83684,2018-05-18,False,25,44,False
4,2515,False,9,True,False,,0.4790528233151184,42090,2017-12-18,False,11,74,False
0,2358,False,8,True,False,,0.9648124349794994,16114,2018-02-07,False,1,34,False
1,15981,False,11,True,False,,0.9340593941558055,23547,2018-03-08,False,35,84,False
2,1193,False,6,True,False,,0.989542301390874,35006,2017-11-18,False,10,36,False
3,1531,False,10,True,False,,0.9392159213523559,67549,2018-02-11,False,27,50,False
2,16563,False,5,True,False,,0.9839187747227282,222334,2018-01-04,False,2,59,False
4,0,False,60,True,False,,0.75,128,2017-11-10,False,15,74,False
2,15424,False,22,True,True,,0.9785058694123375,73365,2018-05-23,False,13,20,False
2,14030,False,8,True,False,,0.9880806370813108,123181,2017-12-13,False,1,39,False
4,2174,False,7,True,False,,0.9912347852713772,78603,2018-01-26,False,3,79,False
2,686,False,5,True,False,,0.9545167403663929,549,2017-12-05,False,17,89,False
4,37,False,1,True,False,,0.9574468085106383,15400,2017-12-21,False,36,68,False
1,33304,False,10,True,True,,0.9816583097716208,1606678,2018-02-06,False,12,35,False
4,2072,False,8,True,False,,0.9901017539691966,8769,2018-02-20,False,28,56,False
3,8616,False,9,True,False,,0.8874274661508704,36995,2018-03-20,False,15,60,False
2,454,False,2,True,False,,0.9531142582153169,119613,2017-12-03,False,28,37,False
2,4837,False,9,True,False,,0.9797696620700106,161970,2017-12-18,False,11,69,False
4,9103,False,17,True,False,,0.9403601025060738,33407,2018-03-29,False,11,46,False
3,78,False,6,True,False,,0.9320388349514563,1161,2018-02-14,False,12,52,False
3,2727,False,11,True,False,,0.9655529476736159,28393,2017-12-23,False,4,63,False
2,1693,False,2,False,False,,0.6137931034482759,58407,2018-02-21,False,9,95,False
4,1488,False,1,True,False,,0.9812186224581934,888646,2018-06-07,False,12,45,False
1,632,False,7,True,False,,0.959404600811908,13839,2018-01-01,False,17,86,False
0,215,False,6,True,False,,0.9185924369747899,6101,2017-12-15,False,6,62,False
4,0,True,7,True,False,,,4777,2018-01-25,True,4,44,False
1,1852,False,5,True,False,,0.9929543579873522,36304,2018-01-16,False,7,83,False
2,97,False,3,True,False,,0.8469055374592834,4417,2018-01-23,False,27,57,False
2,5402,False,9,True,False,,0.9858425094845933,30901,2018-04-07,False,30,38,False
4,2351,False,1,True,False,,0.9558674759736975,945920,2018-04-26,False,34,98,False
2,1097,False,7,True,False,,0.9776630848633556,26995,2017-11-15,False,8,21,False
4,7358,False,23,True,True,,0.9390531527732221,128848,2018-05-01,False,27,82,False
3,1110,False,7,True,False,,0.9840741860699527,9914,2018-03-31,False,24,22,False
0,6315,False,7,True,True,,0.9632658401753296,194171,2018-01-23,False,20,25,False
1,128809,False,6,True,True,,0.973965126967921,2657461,2018-01-29,False,20,36,False
1,6083,False,6,True,False,,0.9863480081979147,258097,2017-11-09,False,1,13,False
4,157,False,1,True,False,,0.956989247311828,29124,2018-01-18,False,5,39,False
4,2157,False,3,True,False,,0.9647406501579537,39278,2017-11-22,False,37,94,False
4,5963,False,6,True,False,,0.9717669965925686,70532,2017-11-09,False,13,33,False
4,1356,False,3,True,False,,0.9468464894882983,38783,2017-11-28,False,50,47,False
2,3882,False,9,True,False,,0.9399574022110281,38271,2017-12-20,False,11,34,False
1,1846,False,7,True,False,,0.9947333853798778,259097,2017-11-24,False,7,46,False
2,157166,False,9,True,True,,0.9804453144333689,963299,2017-12-16,False,45,99,False
2,11775,False,7,True,True,,0.9651217129019924,954020,2018-01-11,False,3,75,False
2,16819,False,2,True,False,,0.8419436326712566,218020,2018-06-01,False,46,61,False
2,78,False,6,True,False,,0.4536082474226804,10227,2018-02-08,False,35,67,False
2,4,False,11,True,False,,0.989010989010989,433,2017-11-23,False,7,72,False
1,2289,False,9,True,False,,0.9706994135796163,186526,2018-02-19,False,7,21,False
3,977,False,11,True,False,,0.9747006767308694,11283,2018-05-10,False,20,42,False
0,4991,False,14,True,False,,0.969431343983802,41377,2018-05-16,False,29,22,False
2,497,False,1,True,False,,0.9869947275922671,174569,2017-12-04,False,18,72,False
2,2927,False,13,True,False,,0.6444765045342127,45514,2018-03-19,False,18,46,False
2,977,False,7,True,False,,0.9810820494446435,20131,2017-12-12,False,3,17,False
4,866,False,21,True,False,,0.8817204301075269,10615,2018-05-19,False,29,46,False
2,483,False,5,True,False,,0.9910294745835113,6289,2017-11-15,False,1,27,False
2,473,False,6,True,False,,0.9231496062992126,34742,2018-01-11,False,30,47,False
3,93,False,5,True,False,,0.8470149253731343,4879,2017-12-06,False,30,83,False
4,255,False,12,True,False,,0.8072453861927547,13837,2017-12-23,False,7,92,False
2,25677,False,2,True,True,,0.9945396447096176,1472919,2018-06-05,False,23,46,False
4,887,False,10,True,False,,0.9768360812099741,6082,2018-04-30,False,24,74,False
2,778,False,7,True,False,,0.9380960348000669,55166,2018-01-14,False,24,56,False
0,6440,False,4,True,False,,0.805289462723865,18026,2018-01-05,False,1,44,False
2,58763,False,6,True,True,,0.7676856235509576,348306,2018-02-23,False,11,67,False
2,470,False,6,True,False,,0.9910134797803295,6418,2018-01-26,False,7,99,False
2,2251,False,6,True,False,,0.8903976046236335,27699,2017-12-12,False,15,46,False
2,628,False,28,True,True,,0.9070969763434122,225951,2018-04-16,False,29,65,False
2,1640,False,5,True,False,,0.9330125983609899,51518,2018-04-02,False,38,27,False
2,407,False,7,True,False,,0.7775126752162242,35188,2018-01-22,False,20,36,False
1,3851,False,5,True,False,,0.8158373786407767,147722,2018-06-09,False,24,41,False
4,4681,False,7,True,False,,0.9909636050584812,38202,2018-01-02,False,10,19,False
2,150,False,5,True,False,,0.9788484136310224,5402,2017-11-09,False,1,29,False
4,49,False,4,True,False,,0.8879837067209776,6113,2017-12-13,False,15,36,False
4,675,False,8,True,False,,0.9897016107736994,2096,2018-03-01,False,24,84,False
4,144,False,13,True,False,,0.9791395045632334,15333,2018-03-18,False,25,93,False
4,7545,False,7,True,True,,0.8408676656787856,272471,2017-11-10,False,9,45,False
4,47,False,4,True,False,,0.9035087719298246,1198,2017-11-13,False,1,100,False
2,363,False,16,True,False,,0.8984229269119891,16767,2018-05-06,False,39,60,False
4,4770,False,19,True,False,,0.9691159030550034,20808,2018-05-26,False,11,41,False
4,203884,False,14,True,True,,0.9877821683244765,64614,2018-02-21,False,22,58,False
1,639,False,6,True,False,,0.9131794131794132,33141,2018-01-12,False,10,47,False
3,0,True,13,True,False,,0.9770299145299145,29519,2018-03-01,False,34,45,False
4,86,False,5,True,False,,0.9913214990138067,1648,2017-12-17,False,40,24,False
4,4818,False,7,True,False,,0.991853026409317,104638,2017-12-15,False,31,12,False
1,10809,False,6,True,True,,0.9857668484030219,325952,2018-01-23,False,21,34,False
2,109,False,8,True,False,,0.9236363636363636,3274,2018-02-06,False,32,40,False
2,5306,False,10,True,False,,0.9567657231594551,41443,2018-02-07,False,20,37,False
2,4256,False,3,True,True,,0.8064723694171082,307654,2018-02-04,False,38,29,False
2,191,False,2,True,False,,0.8951781970649895,43746,2017-12-13,False,28,55,False
3,4322,False,6,True,False,,0.8847215037075358,156886,2017-12-28,False,29,43,False
2,391,False,5,True,False,,0.9573650854618783,118186,2018-06-08,False,27,57,False
1,18838,False,3,True,True,,0.9817924848302114,1357658,2018-02-02,False,13,48,False
3,1226,False,8,True,False,,0.9669035984007108,12872,2017-12-18,False,26,43,False
2,27398,False,12,True,False,,0.9902305868831263,30096,2017-12-21,False,9,49,False
1,706,False,8,True,False,,0.9353874453897447,33956,2018-02-06,False,22,44,False
1,7475,False,5,True,False,,0.9969515501995193,107304,2017-11-17,False,4,36,False
2,50,False,1380,False,False,,0.9312169312169312,25920,2014-02-24,False,2,17,False
4,642,False,5,True,False,,0.9827699376435839,48292,2017-12-09,False,35,60,False
4,2244,False,14,True,False,,0.9369040942232193,5964,2018-04-11,False,11,19,False
3,0,True,7,False,False,,0.9288513348028411,11065,2018-01-10,False,1,72,False
4,96,False,2818,True,False,,0.8259493670886076,108,2010-05-11,False,18,56,False
4,13807,False,4,True,False,,0.9777232414529275,107156,2018-03-07,False,13,30,False
2,1770,False,8,True,False,,0.8783774768163319,41362,2017-12-29,False,7,40,False
4,692,False,3,True,False,,0.9569841269841269,55351,2018-01-29,False,18,24,False
2,976,False,6,True,False,,0.9959442216551221,24392,2017-12-06,False,10,59,False
1,9929,False,9,True,True,,0.9847321192926893,309235,2017-11-21,False,8,72,False
3,3141,False,11,True,False,,0.1932039831639462,10054,2017-12-20,False,30,96,False
4,216,False,8,True,False,,0.9915611814345991,6112,2018-02-14,False,39,93,False
1,2154,False,6,True,False,,0.9817869907076483,45857,2017-11-17,False,10,86,False
2,669,False,6,True,False,,0.9713462042456539,58838,2018-01-19,False,9,33,False
2,1142,False,1,True,False,,0.9057905597111169,918519,2018-03-06,False,27,56,False
1,1482,False,6,True,False,,0.966418253749195,21755,2018-01-28,False,19,56,False
4,8,False,6,True,False,,0.8813559322033898,181,2017-11-22,False,9,54,False
4,885,False,2,True,False,,0.8632049134561698,81633,2017-11-14,False,20,63,False
2,933,False,5,True,False,,0.9747882607839276,116757,2018-03-16,False,30,62,False
4,1256,False,6,True,False,,0.9951676528599606,9007,2017-12-12,False,29,36,False
3,0,True,9,True,False,,1.0,93,2017-11-08,False,19,89,False
2,45,False,0,True,False,,0.9875070982396366,24032,2017-12-19,False,36,92,False
4,338,False,8,True,False,,0.9846408673392562,26249,2017-12-22,False,43,45,False
2,9121,False,13,True,False,,0.9737448648941796,38157,2018-02-19,False,16,25,False
2,443,False,6,True,False,,0.9712607772085468,7041,2017-11-11,False,12,72,False
3,769,False,5,True,False,,0.9908071230342276,26848,2017-12-18,False,24,19,False
4,26319,False,11,True,True,,0.9906453743485113,626732,2018-05-03,False,27,75,False
4,85,False,6,True,False,,0.9484679665738162,14269,2018-01-28,False,23,65,False
4,22,False,1,True,False,,0.9560439560439561,6582,2017-11-16,False,5,29,False
2,2565,False,25,True,False,,0.9833050918081058,22282,2018-05-17,False,19,25,False
2,2444,False,5,True,False,,0.9808247072798235,218321,2018-04-19,False,19,44,False
1,1839,False,18,True,True,,0.9795028680688337,156409,2018-04-06,False,4,53,False
1,952,False,5,True,False,,0.9778208858713223,73543,2018-01-04,False,15,80,False
1,1097,False,8,True,False,,0.9272683629380701,47307,2017-11-20,False,6,32,False
2,3535,False,1,True,False,,0.9654076236164495,1020652,2017-12-13,False,31,43,False
2,3654,False,5,True,False,,0.7946610169491526,38237,2018-06-09,False,12,51,False
2,275,False,8,True,False,,0.9373937677053824,22285,2018-02-03,False,7,35,False
1,127,False,5,True,False,,0.9481654047757717,4976,2017-12-08,False,18,68,False
1,2885,False,23,True,True,,0.9473170391548412,175591,2018-05-07,False,15,52,False
2,2209,False,14,True,False,,0.9639587099784219,19551,2018-04-15,False,11,42,False
4,1793,False,20,True,True,,0.9760177157934414,104456,2018-04-24,False,30,76,False
1,82,False,5,True,False,,0.9867060561299852,4810,2018-01-17,False,6,37,False
2,7027,False,15,True,False,,0.9652157456472369,16398,2018-03-22,False,27,24,False
2,9228,False,8,True,False,,0.9761852557723769,57549,2017-12-31,False,17,26,False
1,94,False,5,True,False,,0.8645833333333334,104,2017-11-28,False,37,51,False
4,365,False,8,True,False,,0.9690564995165079,20787,2017-12-30,False,17,43,False
2,394,False,2,True,False,,0.9489153254023793,509930,2018-01-29,False,26,42,False
2,1280,False,8,True,False,,0.8589135589566717,151351,2017-11-29,False,30,50,False
3,1902,False,4,True,False,,0.9762724597758717,108133,2018-01-11,False,36,42,False
2,644,False,1,True,False,,0.9143068209800542,187987,2017-12-06,False,21,53,False
2,3999,False,8,True,False,,0.995769027802209,169067,2018-02-07,False,15,77,False
4,2633,False,7,True,False,,0.9700845341859752,34065,2018-01-17,False,37,63,False
